date,Muntinlupa
2005-07-01 00:00:00,0.39067976176738606
2005-07-02 00:00:00,0.12118253950029594
2005-07-03 00:00:00,0.07178413355723
2005-07-04 00:00:00,2.406051926314825
2005-07-05 00:00:00,13.356368899345382
2005-07-06 00:00:00,2.49386370182037
2005-07-07 00:00:00,0.8212801367044429
2005-07-08 00:00:00,0.2228808086365457
2005-07-09 00:00:00,0.2743659429252144
2005-07-10 00:00:00,0.11788059584796388
2005-07-11 00:00:00,0.0729503917973488
2005-07-12 00:00:00,0.5254308674484488
2005-07-13 00:00:00,0.2010212792083618
2005-07-14 00:00:00,0.1373293581418691
2005-07-15 00:00:00,0.07644850388169278
2005-07-16 00:00:00,0.06433243351057155
2005-07-17 00:00:00,0.16565625136718126
2005-07-18 00:00:00,4.266048312187187
2005-07-19 00:00:00,1.6202616617083505
2005-07-20 00:00:00,5.233620971441262
2005-07-21 00:00:00,1.9790155664086302
2005-07-22 00:00:00,0.8939561508595928
2005-07-23 00:00:00,0.7701987698674191
2005-07-24 00:00:00,0.34873729571700035
2005-07-25 00:00:00,0.13088343013077933
2005-07-26 00:00:00,0.17105149943381517
2005-07-27 00:00:00,0.10836700955405795
2005-07-28 00:00:00,0.09030198492109758
2005-07-29 00:00:00,0.07141041103750444
2005-07-30 00:00:00,0.06803634460084126
2005-07-31 00:00:00,1.2709934785962078
2005-08-01 00:00:00,1.2372935488820032
2005-08-02 00:00:00,0.8103278540074799
2005-08-03 00:00:00,2.3030110374093025
2005-08-04 00:00:00,14.640156060457208
2005-08-05 00:00:00,27.021437942981677
2005-08-06 00:00:00,13.108004748821223
2005-08-07 00:00:00,3.2732923179864843
2005-08-08 00:00:00,4.343242138624183
2005-08-09 00:00:00,2.050680369138715
2005-08-10 00:00:00,1.8017221912741623
2005-08-11 00:00:00,14.967637419700603
2005-08-12 00:00:00,19.12067186832425
2005-08-13 00:00:00,4.090919762849802
2005-08-14 00:00:00,1.5048989355564097
2005-08-15 00:00:00,0.6132994703948484
2005-08-16 00:00:00,0.2208145260810847
2005-08-17 00:00:00,0.110682805534452
2005-08-18 00:00:00,0.08714597416110319
2005-08-19 00:00:00,0.11732539488002633
2005-08-20 00:00:00,0.08969186339527349
2005-08-21 00:00:00,0.08111997600644813
2005-08-22 00:00:00,0.9478989578783484
2005-08-23 00:00:00,0.43684014491736844
2005-08-24 00:00:00,0.18289127573370895
2005-08-25 00:00:00,0.11566135706379987
2005-08-26 00:00:00,1.1089010462164848
2005-08-27 00:00:00,1.2289003208279576
2005-08-28 00:00:00,1.1693907454609824
2005-08-29 00:00:00,0.4554833304136987
2005-08-30 00:00:00,0.217785493470728
2005-08-31 00:00:00,10.49515420198438
2005-09-01 00:00:00,3.2716996222734416
2005-09-02 00:00:00,3.434303298592562
2005-09-03 00:00:00,3.375796839594836
2005-09-04 00:00:00,11.265415787696819
2005-09-05 00:00:00,3.4802989959716752
2005-09-06 00:00:00,1.413130320608613
2005-09-07 00:00:00,1.3475636914372422
2005-09-08 00:00:00,0.5942375510931006
2005-09-09 00:00:00,0.48900911211967435
2005-09-10 00:00:00,0.3314960831776256
2005-09-11 00:00:00,0.2975253630429503
2005-09-12 00:00:00,5.761530458927144
2005-09-13 00:00:00,1.8095401674509004
2005-09-14 00:00:00,12.648325681686389
2005-09-15 00:00:00,32.205173492431605
2005-09-16 00:00:00,16.14080780744548
2005-09-17 00:00:00,3.3392673730850184
2005-09-18 00:00:00,1.4512631446123085
2005-09-19 00:00:00,0.8817077688872793
2005-09-20 00:00:00,0.4684169869869939
2005-09-21 00:00:00,0.2408113013952966
2005-09-22 00:00:00,1.1768352277576892
2005-09-23 00:00:00,2.6306394860148385
2005-09-24 00:00:00,4.168133035302157
2005-09-25 00:00:00,1.7571583315730062
2005-09-26 00:00:00,1.8805982619523962
2005-09-27 00:00:00,2.825771510601039
2005-09-28 00:00:00,1.4112388752400842
2005-09-29 00:00:00,0.6414579916745418
