date,San Juan
2004-09-19 00:00:00,0.692228436470031
2004-09-20 00:00:00,0.59194004535675
2004-09-21 00:00:00,0.563018262386322
2004-09-22 00:00:00,0.552995026111602
2004-09-23 00:00:00,0.548071563243866
2004-09-24 00:00:00,0.544390439987182
2004-09-25 00:00:00,0.555460691452026
2004-09-26 00:00:00,0.710211217403411
2004-09-27 00:00:00,0.616252124309539
2004-09-28 00:00:00,1.36517858505249
2004-09-29 00:00:00,0.858296930789947
2004-09-30 00:00:00,0.649679780006408
2004-10-01 00:00:00,7.03264093399047
2004-10-02 00:00:00,2.87250471115112
2004-10-03 00:00:00,1.14610183238983
2004-10-04 00:00:00,0.812506914138794
2004-10-05 00:00:00,2.01392459869384
2004-10-06 00:00:00,1.06839525699615
2004-10-07 00:00:00,2.87122869491577
2004-10-08 00:00:00,1.93535876274108
2004-10-09 00:00:00,0.978781878948211
2004-10-10 00:00:00,0.689470291137695
2004-10-11 00:00:00,0.608111083507537
2004-10-12 00:00:00,8.56730842590332
2004-10-13 00:00:00,3.72172284126281
2004-10-14 00:00:00,1.36201441287994
2004-10-15 00:00:00,0.787404775619506
2004-10-16 00:00:00,0.637201070785522
2004-10-17 00:00:00,0.594860434532165
2004-10-18 00:00:00,0.580990195274353
2004-10-19 00:00:00,0.574571132659912
2004-10-20 00:00:00,0.570327222347259
2004-10-21 00:00:00,0.566705763339996
2004-10-22 00:00:00,0.563259422779083
2004-10-23 00:00:00,0.559872865676879
2004-10-24 00:00:00,0.556515157222747
2004-10-25 00:00:00,0.553179800510406
2004-10-26 00:00:00,0.549865245819091
2004-10-27 00:00:00,0.55006319284439
2004-10-28 00:00:00,0.555719435214996
2004-10-29 00:00:00,0.552270889282226
2004-10-30 00:00:00,0.549063146114349
2004-10-31 00:00:00,0.545814990997314
2004-11-01 00:00:00,0.56332904100418
2004-11-02 00:00:00,3.1386661529541
2004-11-03 00:00:00,1.46241688728332
2004-11-04 00:00:00,1.75380301475524
2004-11-05 00:00:00,3.4642584323883
2004-11-06 00:00:00,1.50928628444671
2004-11-07 00:00:00,0.82322096824646
2004-11-08 00:00:00,0.813251137733459
2004-11-09 00:00:00,0.681314945220947
2004-11-10 00:00:00,0.604479849338531
2004-11-11 00:00:00,3.78805875778198
2004-11-12 00:00:00,2.75615286827087
2004-11-13 00:00:00,1.19972205162048
2004-11-14 00:00:00,0.741521537303924
2004-11-15 00:00:00,0.616665363311767
2004-11-16 00:00:00,0.581052899360656
2004-11-17 00:00:00,0.56913423538208
2004-11-18 00:00:00,0.563525080680847
2004-11-19 00:00:00,0.563685595989227
2004-11-20 00:00:00,4.93839502334594
2004-11-21 00:00:00,3.78952670097351
2004-11-22 00:00:00,1.60717010498046
2004-11-23 00:00:00,0.854125380516052
2004-11-24 00:00:00,0.645695328712463
2004-11-25 00:00:00,0.590107977390289
2004-11-26 00:00:00,0.57341319322586
2004-11-27 00:00:00,0.566633999347686
2004-11-28 00:00:00,0.563042163848877
2004-11-29 00:00:00,76.0806884765625
2004-11-30 00:00:00,16.4131774902343
2004-12-01 00:00:00,4.51796865463256
2004-12-02 00:00:00,36.0556678771972
2004-12-03 00:00:00,8.40491008758545
2004-12-04 00:00:00,2.15284013748168
2004-12-05 00:00:00,0.967994391918182
2004-12-06 00:00:00,3.07110905647277
2004-12-07 00:00:00,1.42384493350982
2004-12-08 00:00:00,0.8345468044281
2004-12-09 00:00:00,0.664013147354126
2004-12-10 00:00:00,0.611735105514526
2004-12-11 00:00:00,0.591666638851165
2004-12-12 00:00:00,0.582575619220733
2004-12-13 00:00:00,0.577183961868286
2004-12-14 00:00:00,0.573106467723846
2004-12-15 00:00:00,0.569498479366302
2004-12-16 00:00:00,0.56604266166687
2004-12-17 00:00:00,0.562640368938446
2004-12-18 00:00:00,0.559266507625579
2004-12-19 00:00:00,0.555914938449859
2004-12-20 00:00:00,0.552583813667297
2004-12-21 00:00:00,0.549272894859314
2004-12-22 00:00:00,0.545981526374816
2004-12-23 00:00:00,0.542710244655609
2004-12-24 00:00:00,0.539458632469177
2004-12-25 00:00:00,0.536225855350494
2004-12-26 00:00:00,0.533012866973877
2004-12-27 00:00:00,0.529819309711456
2004-12-28 00:00:00,0.526644945144653
2004-12-29 00:00:00,0.523489952087402
2004-12-30 00:00:00,0.520353317260742
2004-12-31 00:00:00,0.517235398292541
2005-01-01 00:00:00,0.514136612415313
2005-01-02 00:00:00,0.511055827140808
2005-01-03 00:00:00,0.507996678352356
2005-01-04 00:00:00,0.505517065525054
2005-01-05 00:00:00,0.503257453441619
2005-01-06 00:00:00,0.50379455089569
2005-01-07 00:00:00,0.502601444721221
2005-01-08 00:00:00,0.500436842441558
2005-01-09 00:00:00,0.497778743505477
2005-01-10 00:00:00,0.494956582784652
2005-01-11 00:00:00,0.492053419351577
2005-01-12 00:00:00,0.489125370979309
2005-01-13 00:00:00,0.486200541257858
2005-01-14 00:00:00,0.483289688825607
2005-01-15 00:00:00,0.480394095182418
2005-01-16 00:00:00,0.47751635313034
2005-01-17 00:00:00,0.474655091762542
2005-01-18 00:00:00,0.47181150317192
2005-01-19 00:00:00,0.46898466348648
2005-01-20 00:00:00,0.466276198625564
2005-01-21 00:00:00,0.46353867650032
2005-01-22 00:00:00,0.460782200098037
2005-01-23 00:00:00,0.458028107881546
2005-01-24 00:00:00,0.455285549163818
2005-01-25 00:00:00,0.45255833864212
2005-01-26 00:00:00,0.449847608804702
2005-01-27 00:00:00,0.447152286767959
2005-01-28 00:00:00,0.444473564624786
2005-01-29 00:00:00,0.441810727119445
2005-01-30 00:00:00,0.43916368484497
2005-01-31 00:00:00,0.436533004045486
2005-02-01 00:00:00,0.433917701244354
2005-02-02 00:00:00,0.431317746639251
2005-02-03 00:00:00,0.42873391509056
2005-02-04 00:00:00,0.426165133714675
2005-02-05 00:00:00,0.423612236976623
2005-02-06 00:00:00,0.421123534440994
2005-02-07 00:00:00,0.418629258871078
2005-02-08 00:00:00,0.416132241487503
2005-02-09 00:00:00,0.413716465234756
2005-02-10 00:00:00,0.411454290151596
2005-02-11 00:00:00,0.409103602170944
2005-02-12 00:00:00,0.40669572353363
2005-02-13 00:00:00,0.404273271560668
2005-02-14 00:00:00,0.401856034994125
2005-02-15 00:00:00,0.399450242519378
2005-02-16 00:00:00,0.397057563066482
2005-02-17 00:00:00,0.394678711891174
2005-02-18 00:00:00,0.392314583063125
2005-02-19 00:00:00,0.38996422290802
2005-02-20 00:00:00,0.387628406286239
2005-02-21 00:00:00,0.385305702686309
2005-02-22 00:00:00,0.382998049259185
2005-02-23 00:00:00,0.380703449249267
2005-02-24 00:00:00,0.378422737121582
2005-02-25 00:00:00,0.37615618109703
2005-02-26 00:00:00,0.37390312552452
2005-02-27 00:00:00,0.371662735939025
2005-02-28 00:00:00,0.369436293840408
2005-03-01 00:00:00,0.367223501205444
