date,Morong
2004-09-30 00:00:00,3.73092138767241
2004-10-01 00:00:00,17.1155200004577
2004-10-02 00:00:00,4.45047104358672
2004-10-03 00:00:00,1.5740211009979181
2004-10-04 00:00:00,0.865156441926956
2004-10-05 00:00:00,0.757571160793303
2004-10-06 00:00:00,1.131121456623077
2004-10-07 00:00:00,1.077864348888396
2004-10-08 00:00:00,6.69360876083373
2004-10-09 00:00:00,3.833900392055503
2004-10-10 00:00:00,1.592276543378826
2004-10-11 00:00:00,1.131122916936874
2004-10-12 00:00:00,0.6946869939565641
2004-10-13 00:00:00,0.600246123969554
2004-10-14 00:00:00,0.58091241121292
2004-10-15 00:00:00,0.5747981742024411
2004-10-16 00:00:00,0.570891268551349
2004-10-17 00:00:00,0.5673803016543371
2004-10-18 00:00:00,0.563959382474422
2004-10-19 00:00:00,0.5605736598372449
2004-10-20 00:00:00,0.557211093604563
2004-10-21 00:00:00,0.553869731724261
2004-10-22 00:00:00,0.550548970699309
2004-10-23 00:00:00,0.547247990965842
2004-10-24 00:00:00,0.543966576457023
2004-10-25 00:00:00,0.540704824030398
2004-10-26 00:00:00,0.537462882697582
2004-10-27 00:00:00,0.5342406705021849
2004-10-28 00:00:00,1.520149499177926
2004-10-29 00:00:00,0.7638834416866289
2004-10-30 00:00:00,0.578092679381369
2004-10-31 00:00:00,0.541121117770671
2004-11-01 00:00:00,0.531990908086299
2004-11-02 00:00:00,0.528717003762721
2004-11-03 00:00:00,0.525589078664779
2004-11-04 00:00:00,0.523129783570765
2004-11-05 00:00:00,0.718975886702536
2004-11-06 00:00:00,0.568580150604247
2004-11-07 00:00:00,0.529926940798758
2004-11-08 00:00:00,0.520136080682276
2004-11-09 00:00:00,0.5158115178346621
2004-11-10 00:00:00,0.512497082352638
2004-11-11 00:00:00,0.511751808226107
2004-11-12 00:00:00,0.50937770307064
2004-11-13 00:00:00,0.506461396813391
2004-11-14 00:00:00,0.503451600670813
2004-11-15 00:00:00,0.500438652932643
2004-11-16 00:00:00,0.497439593076705
2004-11-17 00:00:00,0.494457490742205
2004-11-18 00:00:00,0.491492912173271
2004-11-19 00:00:00,0.490989409387111
2004-11-20 00:00:00,1.879899382591242
2004-11-21 00:00:00,1.072292625904083
2004-11-22 00:00:00,0.651425734162329
2004-11-23 00:00:00,0.5250890254974361
2004-11-24 00:00:00,0.497802890837192
2004-11-25 00:00:00,0.49048051238059903
2004-11-26 00:00:00,0.486744992434977
