date,Sta. Maria
2004-05-26 00:00:00,0.7751576071605073
2004-05-27 00:00:00,0.760537176392972
2004-05-28 00:00:00,0.7535556508228177
2004-05-29 00:00:00,0.7484176699072111
2004-05-30 00:00:00,0.7460576156154263
2004-05-31 00:00:00,0.7422738438472143
2004-06-01 00:00:00,0.8056087121367447
2004-06-02 00:00:00,0.8248074781149618
2004-06-03 00:00:00,0.8437863569706673
2004-06-04 00:00:00,1.0668051578104485
2004-06-05 00:00:00,1.5031161643564661
2004-06-06 00:00:00,2.3681273832917147
2004-06-07 00:00:00,1.454397410154338
2004-06-08 00:00:00,1.2581840585917141
2004-06-09 00:00:00,0.9296262860298155
2004-06-10 00:00:00,0.837215784937143
2004-06-11 00:00:00,0.8134455624967806
2004-06-12 00:00:00,1.4337315000593658
2004-06-13 00:00:00,3.822110973298542
2004-06-14 00:00:00,13.59312911331644
2004-06-15 00:00:00,5.056898571550838
2004-06-16 00:00:00,1.8404039684683078
2004-06-17 00:00:00,1.0513869319111104
2004-06-18 00:00:00,0.905789863318204
2004-06-19 00:00:00,2.313304886221883
2004-06-20 00:00:00,4.796388462185859
2004-06-21 00:00:00,4.026157282292837
2004-06-22 00:00:00,2.236166171729562
2004-06-23 00:00:00,1.657935736700889
2004-06-24 00:00:00,1.9520989470183838
2004-06-25 00:00:00,5.792337544262404
2004-06-26 00:00:00,7.956172555685038
2004-06-27 00:00:00,3.1488073579967013
2004-06-28 00:00:00,2.2599069364368836
2004-06-29 00:00:00,3.641169860959045
2004-06-30 00:00:00,11.840930014848695
2004-07-01 00:00:00,6.683378443121905
2004-07-02 00:00:00,2.482842266559595
2004-07-03 00:00:00,1.309815684333439
2004-07-04 00:00:00,1.098681192845106
2004-07-05 00:00:00,1.0537160467356435
2004-07-06 00:00:00,1.145316833630196
2004-07-07 00:00:00,1.0690380018204446
2004-07-08 00:00:00,1.044687122106552
2004-07-09 00:00:00,1.035646639764308
2004-07-10 00:00:00,1.031039990484714
2004-07-11 00:00:00,1.0252827536314721
2004-07-12 00:00:00,1.0229412894695995
2004-07-13 00:00:00,1.0202472228556863
2004-07-14 00:00:00,1.1906813122332045
2004-07-15 00:00:00,2.346632611006496
2004-07-16 00:00:00,1.799759957939385
2004-07-17 00:00:00,1.7580013424158067
2004-07-18 00:00:00,2.9950225651264137
2004-07-19 00:00:00,5.214155249297616
2004-07-20 00:00:00,3.338245071470734
2004-07-21 00:00:00,14.71544748544685
2004-07-22 00:00:00,20.189264088869095
2004-07-23 00:00:00,27.959126949310242
2004-07-24 00:00:00,72.57106292247762
2004-07-25 00:00:00,38.776384592056225
2004-07-26 00:00:00,41.09669715166089
2004-07-27 00:00:00,9.453439503908147
2004-07-28 00:00:00,3.298852317035193
2004-07-29 00:00:00,6.250396944582459
2004-07-30 00:00:00,3.4339515268802554
2004-07-31 00:00:00,2.1226153597235604
2004-08-01 00:00:00,2.349737036973233
2004-08-02 00:00:00,7.269019007682795
2004-08-03 00:00:00,5.289963714778422
2004-08-04 00:00:00,45.6669421195983
2004-08-05 00:00:00,13.450830012559821
2004-08-06 00:00:00,5.59477005898952
2004-08-07 00:00:00,22.80334424972527
2004-08-08 00:00:00,25.25226867198938
2004-08-09 00:00:00,18.722610414028143
2004-08-10 00:00:00,8.532562449574462
2004-08-11 00:00:00,3.641448698937884
2004-08-12 00:00:00,39.9159348607063
2004-08-13 00:00:00,28.429408252239142
2004-08-14 00:00:00,89.84218358993526
2004-08-15 00:00:00,130.0060527324668
2004-08-16 00:00:00,40.80686187744131
2004-08-17 00:00:00,22.403713941574054
2004-08-18 00:00:00,12.922010049223811
2004-08-19 00:00:00,5.975584439933299
2004-08-20 00:00:00,3.6599875763058605
2004-08-21 00:00:00,4.628810867667191
2004-08-22 00:00:00,5.332376837730399
2004-08-23 00:00:00,3.215475440025324
2004-08-24 00:00:00,172.80995798110962
2004-08-25 00:00:00,219.60585761070178
2004-08-26 00:00:00,87.49269235134122
2004-08-27 00:00:00,15.307545125484395
2004-08-28 00:00:00,5.581897161900989
2004-08-29 00:00:00,2.59654170647263
2004-08-30 00:00:00,1.7659315466880776
2004-08-31 00:00:00,19.194074213504727
2004-09-01 00:00:00,34.98777878284452
2004-09-02 00:00:00,9.510305464267724
2004-09-03 00:00:00,4.117471329867836
2004-09-04 00:00:00,9.126450628042221
2004-09-05 00:00:00,4.562780708074565
2004-09-06 00:00:00,6.3843331709504065
2004-09-07 00:00:00,3.357349980622526
2004-09-08 00:00:00,2.17409707978367
2004-09-09 00:00:00,2.07661120221018
2004-09-10 00:00:00,1.7366943769156844
2004-09-11 00:00:00,1.7545915991067835
2004-09-12 00:00:00,4.574636954814186
2004-09-13 00:00:00,28.334494978189397
2004-09-14 00:00:00,11.47639432549467
2004-09-15 00:00:00,6.8337326049804625
2004-09-16 00:00:00,24.463571548461832
2004-09-17 00:00:00,8.125385448336596
2004-09-18 00:00:00,3.192188613116739
2004-09-19 00:00:00,1.9608510360121727
2004-09-20 00:00:00,1.9558305367827389
2004-09-21 00:00:00,1.7794573642313412
2004-09-22 00:00:00,1.8217920102179004
2004-09-23 00:00:00,1.958440348505971
2004-09-24 00:00:00,1.8140224814414954
2004-09-25 00:00:00,7.674164175987238
2004-09-26 00:00:00,4.94303617998957
2004-09-27 00:00:00,2.4336454607546325
2004-09-28 00:00:00,5.163031540811057
2004-09-29 00:00:00,4.259861402213566
2004-09-30 00:00:00,7.612571567296973
2004-10-01 00:00:00,47.47520035505285
2004-10-02 00:00:00,11.774628400802571
2004-10-03 00:00:00,4.494035221636288
2004-10-04 00:00:00,2.935374349355691
2004-10-05 00:00:00,2.4805730469524803
2004-10-06 00:00:00,3.5319916456937723
2004-10-07 00:00:00,15.577547460794406
2004-10-08 00:00:00,19.850336343049946
2004-10-09 00:00:00,8.72736905515193
2004-10-10 00:00:00,10.551791474223132
2004-10-11 00:00:00,5.3627111278474295
2004-10-12 00:00:00,3.015794057399032
2004-10-13 00:00:00,2.033206202089777
2004-10-14 00:00:00,1.8463892005383942
2004-10-15 00:00:00,1.8060336038470264
2004-10-16 00:00:00,1.7890463322400953
2004-10-17 00:00:00,1.7769451029598649
2004-10-18 00:00:00,1.7659842260181855
2004-10-19 00:00:00,1.7553243786096568
2004-10-20 00:00:00,1.7447808831930103
2004-10-21 00:00:00,1.7610600925981943
2004-10-22 00:00:00,1.7356280349195
2004-10-23 00:00:00,1.7206910848617547
2004-10-24 00:00:00,1.7096895575523363
2004-10-25 00:00:00,1.6993616707622947
2004-10-26 00:00:00,1.6891646124422497
2004-10-27 00:00:00,1.7290212847292366
2004-10-28 00:00:00,12.717568650841642
2004-10-29 00:00:00,4.82012433186173
2004-10-30 00:00:00,3.8436408974230245
2004-10-31 00:00:00,2.1790978610515532
2004-11-01 00:00:00,1.8272286094725079
2004-11-02 00:00:00,2.2772471830248806
2004-11-03 00:00:00,1.8893066383898218
2004-11-04 00:00:00,5.880499400198452
2004-11-05 00:00:00,15.875085756182616
2004-11-06 00:00:00,5.834827147424213
2004-11-07 00:00:00,2.5020037181675336
2004-11-08 00:00:00,2.511967808008184
2004-11-09 00:00:00,1.9361557960510203
2004-11-10 00:00:00,1.7718122825026459
2004-11-11 00:00:00,4.059237733483307
2004-11-12 00:00:00,2.466194704174991
2004-11-13 00:00:00,1.8616547621786579
2004-11-14 00:00:00,1.7508819587528681
2004-11-15 00:00:00,1.7228502929210612
2004-11-16 00:00:00,1.709033280611038
2004-11-17 00:00:00,1.698157176375384
2004-11-18 00:00:00,1.6878270097076877
2004-11-19 00:00:00,2.3183129616081666
2004-11-20 00:00:00,27.41331034898753
2004-11-21 00:00:00,17.622426301240864
2004-11-22 00:00:00,7.51664374023675
2004-11-23 00:00:00,3.1396514773368747
2004-11-24 00:00:00,1.9764886572957012
2004-11-25 00:00:00,1.764585267752406
2004-11-26 00:00:00,1.7908617071807376
2004-11-27 00:00:00,1.7267404124140695
2004-11-28 00:00:00,1.7440570108592461
2004-11-29 00:00:00,173.83744955062778
2004-11-30 00:00:00,41.61168390512466
2004-12-01 00:00:00,9.92213523387908
2004-12-02 00:00:00,119.02573680877678
2004-12-03 00:00:00,20.77628213167182
2004-12-04 00:00:00,7.280303187668315
2004-12-05 00:00:00,5.712749935686584
2004-12-06 00:00:00,4.984984368085855
2004-12-07 00:00:00,2.7742394618689947
2004-12-08 00:00:00,2.019217658787956
2004-12-09 00:00:00,1.8162172958254748
2004-12-10 00:00:00,1.7701454721391134
2004-12-11 00:00:00,1.752782519906755
2004-12-12 00:00:00,1.7408732660114676
2004-12-13 00:00:00,1.730128280818459
2004-12-14 00:00:00,1.7196822129189955
2004-12-15 00:00:00,1.7093525007367094
2004-12-16 00:00:00,1.699097860604524
2004-12-17 00:00:00,1.6889078766107464
2004-12-18 00:00:00,1.6787797026336184
2004-12-19 00:00:00,1.6687119230627918
2004-12-20 00:00:00,1.6587058901786798
2004-12-21 00:00:00,1.648758918046947
2004-12-22 00:00:00,1.638871517032377
2004-12-23 00:00:00,1.6290433593094322
2004-12-24 00:00:00,1.619275189936155
2004-12-25 00:00:00,1.609565068036313
2004-12-26 00:00:00,1.5999129936098961
2004-12-27 00:00:00,1.5903192609548493
2004-12-28 00:00:00,1.580782990902659
2004-12-29 00:00:00,1.57130221277475
2004-12-30 00:00:00,1.5618807822465859
2004-12-31 00:00:00,1.552515111863606
2005-01-01 00:00:00,1.5432048849761435
2005-01-02 00:00:00,1.533951278775928
2005-01-03 00:00:00,1.524816449731579
2005-01-04 00:00:00,1.517033930867906
2005-01-05 00:00:00,1.5094886347651468
2005-01-06 00:00:00,1.501472033560273
2005-01-07 00:00:00,1.4933539070188941
2005-01-08 00:00:00,1.4847210049629154
2005-01-09 00:00:00,1.4760311245918192
2005-01-10 00:00:00,1.46729120984673
2005-01-11 00:00:00,1.458517098799343
2005-01-12 00:00:00,1.4497764464467762
2005-01-13 00:00:00,1.4410836063325385
2005-01-14 00:00:00,1.4324434082955058
2005-01-15 00:00:00,1.4238528870046088
2005-01-16 00:00:00,1.4153154175728506
2005-01-17 00:00:00,1.4068287461996025
2005-01-18 00:00:00,1.3983931522816377
2005-01-19 00:00:00,1.3900076244026367
2005-01-20 00:00:00,1.3818728569894994
2005-01-21 00:00:00,1.37363328784704
2005-01-22 00:00:00,1.3654073849320338
2005-01-23 00:00:00,1.3572224006056728
2005-01-24 00:00:00,1.3490846380591333
2005-01-25 00:00:00,1.3409947007894452
2005-01-26 00:00:00,1.3329534810036388
2005-01-27 00:00:00,1.3249605745077049
2005-01-28 00:00:00,1.3170164655893946
2005-01-29 00:00:00,1.3091187663376274
2005-01-30 00:00:00,1.3012686297297453
2005-01-31 00:00:00,1.2934667374938658
2005-02-01 00:00:00,1.285710353404274
2005-02-02 00:00:00,1.278000663965935
2005-02-03 00:00:00,1.2703369986265824
2005-02-04 00:00:00,1.2627201993018369
2005-02-05 00:00:00,1.2551488205790478
2005-02-06 00:00:00,1.2476220354437753
2005-02-07 00:00:00,1.2401409223675652
2005-02-08 00:00:00,1.2327044643461627
2005-02-09 00:00:00,1.2255187667906213
2005-02-10 00:00:00,1.218305671587583
2005-02-11 00:00:00,1.2110307086259038
2005-02-12 00:00:00,1.2037761341780333
2005-02-13 00:00:00,1.1965599767863748
2005-02-14 00:00:00,1.1893850564956632
2005-02-15 00:00:00,1.1822535041719666
2005-02-16 00:00:00,1.1751648336648894
2005-02-17 00:00:00,1.1681181956082505
2005-02-18 00:00:00,1.161113917827597
2005-02-19 00:00:00,1.1541512291878453
2005-02-20 00:00:00,1.1472313087433483
2005-02-21 00:00:00,1.1403524838387966
2005-02-22 00:00:00,1.1335150357335786
2005-02-23 00:00:00,1.1267182733863514
2005-02-24 00:00:00,1.11996192112565
2005-02-25 00:00:00,1.1132469959557048
2005-02-26 00:00:00,1.1065720506012438
2005-02-27 00:00:00,1.0999366343021388
2005-02-28 00:00:00,1.0933412872254844
2005-03-01 00:00:00,1.0867854785174123
2005-03-02 00:00:00,1.080268559977412
2005-03-03 00:00:00,1.0737911667674773
2005-03-04 00:00:00,1.0674430392682546
2005-03-05 00:00:00,1.0610818061977618
2005-03-06 00:00:00,1.0547290332615369
2005-03-07 00:00:00,1.048407724127173
2005-03-08 00:00:00,1.042122028768062
2005-03-09 00:00:00,1.035873930901288
2005-03-10 00:00:00,1.029662754386663
2005-03-11 00:00:00,1.0234890226274724
2005-03-12 00:00:00,1.0173524934798468
2005-03-13 00:00:00,1.0112525150179852
2005-03-14 00:00:00,1.005189009010791
2005-03-15 00:00:00,0.9991614781320092
2005-03-16 00:00:00,0.9931710846722118
2005-03-17 00:00:00,0.9872160535305736
2005-03-18 00:00:00,0.9837374519556751
2005-03-19 00:00:00,0.9784834850579491
2005-03-20 00:00:00,0.972747283056378
2005-03-21 00:00:00,0.9669418279081574
2005-03-22 00:00:00,0.9611498899757854
2005-03-23 00:00:00,0.9553881511092183
2005-03-24 00:00:00,0.9496603999286884
2005-03-25 00:00:00,0.9439665414392947
2005-03-26 00:00:00,0.9383069835603228
2005-03-27 00:00:00,0.9326806683093306
2005-03-28 00:00:00,0.9270884320139877
2005-03-29 00:00:00,0.9215300250798458
2005-03-30 00:00:00,0.9160041995346544
2005-03-31 00:00:00,0.9105126224458211
2005-04-01 00:00:00,0.9050533082336181
2005-04-02 00:00:00,0.8996268790215243
2005-04-03 00:00:00,0.8956929184496397
2005-04-04 00:00:00,0.8912095353007309
2005-04-05 00:00:00,0.8860842101275914
2005-04-06 00:00:00,0.8808207083493466
2005-04-07 00:00:00,0.8755507003515953
2005-04-08 00:00:00,0.870304176583885
2005-04-09 00:00:00,0.8650869950652115
2005-04-10 00:00:00,0.8599003870040167
2005-04-11 00:00:00,0.8547447416931383
2005-04-12 00:00:00,0.8496200498193498
2005-04-13 00:00:00,0.8445263020694249
2005-04-14 00:00:00,0.8394626844674341
2005-04-15 00:00:00,0.8344700559973711
2005-04-16 00:00:00,0.8294768761843441
2005-04-17 00:00:00,0.8245066348463291
2005-04-18 00:00:00,0.8195642381906502
2005-04-19 00:00:00,0.8146527707576751
2005-04-20 00:00:00,0.8097690381109706
2005-04-21 00:00:00,0.8049140535295
2005-04-22 00:00:00,0.8000882994383567
2005-04-23 00:00:00,0.7952912207692857
2005-04-24 00:00:00,0.7905229441821571
2005-04-25 00:00:00,0.7857837770134206
2005-04-26 00:00:00,0.7810733336955303
2005-04-27 00:00:00,0.7763903141021717
2005-04-28 00:00:00,0.7717811390757552
2005-04-29 00:00:00,0.7671681381762023
2005-04-30 00:00:00,0.7625723369419573
2005-05-01 00:00:00,0.7580011058598747
2005-05-02 00:00:00,0.7534570358693593
2005-05-03 00:00:00,0.7489398755133143
2005-05-04 00:00:00,0.7444492485374204
2005-05-05 00:00:00,0.7399861011654133
2005-05-06 00:00:00,0.7355502499267454
2005-05-07 00:00:00,0.7311398591846224
2005-05-08 00:00:00,0.7267580851912495
2005-05-09 00:00:00,0.7225219840183845
2005-05-10 00:00:00,0.7182269003242248
2005-05-11 00:00:00,0.7142623635008928
2005-05-12 00:00:00,0.7111384123563763
2005-05-13 00:00:00,0.7072463361546395
2005-05-14 00:00:00,0.7030966505408284
2005-05-15 00:00:00,0.6989256683737031
2005-05-16 00:00:00,0.6947584794834253
2005-05-17 00:00:00,0.6937062889337532
2005-05-18 00:00:00,0.6904908800497644
2005-05-19 00:00:00,0.6866082297638055
2005-05-20 00:00:00,0.6825541257858269
2005-05-21 00:00:00,0.6784779941663134
2005-05-22 00:00:00,0.6752686975523828
2005-05-23 00:00:00,0.6717309560626741
2005-05-24 00:00:00,0.6700494773685923
2005-05-25 00:00:00,0.6667559389024966
2005-05-26 00:00:00,0.6630402589216823
2005-05-27 00:00:00,0.6592244021594521
2005-05-28 00:00:00,0.6604333342984317
2005-05-29 00:00:00,0.6577773541212079
2005-05-30 00:00:00,0.6565617928281423
2005-05-31 00:00:00,0.6766604632139205
2005-06-01 00:00:00,0.855035731568932
2005-06-02 00:00:00,0.8875583671033374
2005-06-03 00:00:00,0.747635351493954
2005-06-04 00:00:00,19.696648731827658
2005-06-05 00:00:00,26.481810122728273
2005-06-06 00:00:00,11.873907744884463
2005-06-07 00:00:00,9.595374539494511
2005-06-08 00:00:00,14.420556023716879
2005-06-09 00:00:00,14.904769748449253
2005-06-10 00:00:00,5.216816522181024
2005-06-11 00:00:00,1.7297252658754492
2005-06-12 00:00:00,0.9793850164860477
2005-06-13 00:00:00,0.8409321866929523
2005-06-14 00:00:00,0.8176277186721558
2005-06-15 00:00:00,9.910234689712519
2005-06-16 00:00:00,4.123087257146833
2005-06-17 00:00:00,1.865401934832326
2005-06-18 00:00:00,1.034071184694767
2005-06-19 00:00:00,1.4577331990003575
2005-06-20 00:00:00,1.2092324048280636
2005-06-21 00:00:00,0.9721381030976766
2005-06-22 00:00:00,8.51798856258392
2005-06-23 00:00:00,64.69128924608228
2005-06-24 00:00:00,25.353230684995637
2005-06-25 00:00:00,13.860410273075082
2005-06-26 00:00:00,41.36968672275539
2005-06-27 00:00:00,39.39349001646032
2005-06-28 00:00:00,10.323381334543223
2005-06-29 00:00:00,6.041149303317066
2005-06-30 00:00:00,2.5668285936117137
2005-07-01 00:00:00,1.329530375078311
2005-07-02 00:00:00,1.083506686612963
2005-07-03 00:00:00,1.006495971232652
2005-07-04 00:00:00,36.78729057312011
2005-07-05 00:00:00,82.41776192188253
2005-07-06 00:00:00,14.639541253447454
2005-07-07 00:00:00,4.6330260485410575
2005-07-08 00:00:00,1.870792211964723
2005-07-09 00:00:00,3.6054502800106945
2005-07-10 00:00:00,1.8155425265431386
2005-07-11 00:00:00,1.2015558741986698
2005-07-12 00:00:00,1.2536783758550851
2005-07-13 00:00:00,1.103035680949687
2005-07-14 00:00:00,2.4573249146342238
2005-07-15 00:00:00,1.8038748782128033
2005-07-16 00:00:00,1.2740491982549378
2005-07-17 00:00:00,1.5224775373935668
2005-07-18 00:00:00,8.9305725544691
2005-07-19 00:00:00,4.191132772713898
2005-07-20 00:00:00,6.097599014639852
2005-07-21 00:00:00,3.036783743649713
2005-07-22 00:00:00,5.3783343583345395
2005-07-23 00:00:00,18.89040538668629
2005-07-24 00:00:00,10.940464124083517
2005-07-25 00:00:00,5.828638017177582
2005-07-26 00:00:00,32.582582235336275
2005-07-27 00:00:00,13.719632089137937
2005-07-28 00:00:00,18.61821091175076
2005-07-29 00:00:00,6.667484410107127
2005-07-30 00:00:00,7.566840276122084
2005-07-31 00:00:00,6.5425993353128336
2005-08-01 00:00:00,4.521725438535205
2005-08-02 00:00:00,16.120389297604525
2005-08-03 00:00:00,6.982644669711587
2005-08-04 00:00:00,45.890997648239065
2005-08-05 00:00:00,74.61566865444183
2005-08-06 00:00:00,37.633691251277845
2005-08-07 00:00:00,10.21174398064613
2005-08-08 00:00:00,29.60106074810023
2005-08-09 00:00:00,8.637335568666447
2005-08-10 00:00:00,6.105663135647772
2005-08-11 00:00:00,63.02240729331964
2005-08-12 00:00:00,73.72848963737488
2005-08-13 00:00:00,13.64667779207223
2005-08-14 00:00:00,4.786916226148595
2005-08-15 00:00:00,2.6424765773117485
2005-08-16 00:00:00,1.8074821904301641
2005-08-17 00:00:00,1.671892825514069
2005-08-18 00:00:00,1.4994720052927721
2005-08-19 00:00:00,1.6169053502380801
2005-08-20 00:00:00,1.4769948963075807
2005-08-21 00:00:00,1.4392910692840777
2005-08-22 00:00:00,2.845777951180925
2005-08-23 00:00:00,2.2357986308634277
2005-08-24 00:00:00,1.6263332776725206
2005-08-25 00:00:00,1.4682980291545362
2005-08-26 00:00:00,13.109325066208775
2005-08-27 00:00:00,18.155636221170386
2005-08-28 00:00:00,25.263876706361692
2005-08-29 00:00:00,9.966955542564385
2005-08-30 00:00:00,5.568648166954513
2005-08-31 00:00:00,4.93168991059064
2005-09-01 00:00:00,3.8339031487703257
2005-09-02 00:00:00,33.29274195432658
2005-09-03 00:00:00,80.64165925979604
2005-09-04 00:00:00,66.06422841548914
2005-09-05 00:00:00,32.16125571727745
2005-09-06 00:00:00,10.924577012658109
2005-09-07 00:00:00,14.035688072442941
2005-09-08 00:00:00,7.703108578920353
2005-09-09 00:00:00,30.79841953515997
2005-09-10 00:00:00,31.40142321586603
2005-09-11 00:00:00,12.733063325285876
2005-09-12 00:00:00,37.92326146364207
2005-09-13 00:00:00,10.755320802330969
2005-09-14 00:00:00,68.61966300010675
2005-09-15 00:00:00,198.40790724754297
2005-09-16 00:00:00,137.78228616714475
2005-09-17 00:00:00,25.335551619529696
2005-09-18 00:00:00,7.852829582989214
2005-09-19 00:00:00,8.921488486230368
2005-09-20 00:00:00,6.6506666392087865
2005-09-21 00:00:00,3.283972438424824
2005-09-22 00:00:00,2.4170962534844858
2005-09-23 00:00:00,4.43456031382083
2005-09-24 00:00:00,9.952589780092236
2005-09-25 00:00:00,5.229090504348275
2005-09-26 00:00:00,3.1336908526718514
2005-09-27 00:00:00,2.731991708278654
2005-09-28 00:00:00,2.5282357707619614
2005-09-29 00:00:00,1.9703370817005568
2005-09-30 00:00:00,18.547628402709954
2005-10-01 00:00:00,10.391742080450056
2005-10-02 00:00:00,5.500490039587015
2005-10-03 00:00:00,23.510282754898018
2005-10-04 00:00:00,20.020092874765307
2005-10-05 00:00:00,8.868252828717223
2005-10-06 00:00:00,20.43431925773616
2005-10-07 00:00:00,37.44446241855612
2005-10-08 00:00:00,58.84194856882092
