date,San Pedro
2004-11-26 00:00:00,0.0844988226890564
2004-11-27 00:00:00,0.081306405365467
2004-11-28 00:00:00,0.0789657607674598
2004-11-29 00:00:00,20.3040218353271
2004-11-30 00:00:00,2.71618366241455
2004-12-01 00:00:00,0.757018506526947
2004-12-02 00:00:00,5.50576543807983
2004-12-03 00:00:00,1.4570243358612
2004-12-04 00:00:00,0.457413882017135
2004-12-05 00:00:00,0.215716317296028
2004-12-06 00:00:00,0.241523832082748
2004-12-07 00:00:00,0.163163870573043
2004-12-08 00:00:00,0.124498032033443
2004-12-09 00:00:00,0.108787819743156
2004-12-10 00:00:00,0.100152440369129
2004-12-11 00:00:00,0.0935074090957641
2004-12-12 00:00:00,0.0877384841442108
2004-12-13 00:00:00,0.0833817794919014
2004-12-14 00:00:00,0.0800901055335998
2004-12-15 00:00:00,0.0782648026943206
2004-12-16 00:00:00,0.0773269683122634
2004-12-17 00:00:00,0.0767314359545707
2004-12-18 00:00:00,0.0762389004230499
2004-12-19 00:00:00,0.0757745206356048
2004-12-20 00:00:00,0.0753188505768776
2004-12-21 00:00:00,0.0748671442270279
2004-12-22 00:00:00,0.0744184255599975
2004-12-23 00:00:00,0.073972500860691
2004-12-24 00:00:00,0.0735291987657547
2004-12-25 00:00:00,0.073088563978672
2004-12-26 00:00:00,0.07265055924654
2004-12-27 00:00:00,0.0722153037786483
2004-12-28 00:00:00,0.0717825219035148
2004-12-29 00:00:00,0.0713524222373962
2004-12-30 00:00:00,0.0709248483180999
2004-12-31 00:00:00,0.0704998299479484
2005-01-01 00:00:00,0.070077434182167
2005-01-02 00:00:00,0.0696575120091438
2005-01-03 00:00:00,0.0692401230335235
2005-01-04 00:00:00,0.0688262805342674
2005-01-05 00:00:00,0.0684145912528038
2005-01-06 00:00:00,0.0681795626878738
2005-01-07 00:00:00,0.0678806826472282
2005-01-08 00:00:00,0.0675185844302177
2005-01-09 00:00:00,0.0671287029981613
2005-01-10 00:00:00,0.066730611026287
2005-01-11 00:00:00,0.0663317739963531
2005-01-12 00:00:00,0.0659345835447311
2005-01-13 00:00:00,0.0655395835638046
2005-01-14 00:00:00,0.0651469007134437
2005-01-15 00:00:00,0.0647565349936485
2005-01-16 00:00:00,0.0643685087561607
2005-01-17 00:00:00,0.0639828667044639
2005-01-18 00:00:00,0.063599444925785
2005-01-19 00:00:00,0.0632183477282524
2005-01-20 00:00:00,0.0628465563058853
2005-01-21 00:00:00,0.0624747015535831
2005-01-22 00:00:00,0.0621022097766399
2005-01-23 00:00:00,0.0617306679487228
2005-01-24 00:00:00,0.0613609328866004
2005-01-25 00:00:00,0.0609933324158191
2005-01-26 00:00:00,0.0606278367340564
2005-01-27 00:00:00,0.0602646172046661
2005-01-28 00:00:00,0.0599035173654556
2005-01-29 00:00:00,0.0595445893704891
2005-01-30 00:00:00,0.0591878220438957
2005-01-31 00:00:00,0.0588331781327724
