date,Tanay
2004-07-04 00:00:00,0.278265416622161
2004-07-05 00:00:00,0.252946346998214
2004-07-06 00:00:00,0.261964529752731
2004-07-07 00:00:00,0.248427093029022
2004-07-08 00:00:00,0.243156373500823
2004-07-09 00:00:00,0.24094870686531
2004-07-10 00:00:00,0.239668771624565
2004-07-11 00:00:00,0.238305568695068
2004-07-12 00:00:00,0.237280115485191
2004-07-13 00:00:00,0.236416906118392
2004-07-14 00:00:00,0.320505708456039
2004-07-15 00:00:00,0.459521353244781
2004-07-16 00:00:00,0.658504128456115
2004-07-17 00:00:00,0.492067098617553
2004-07-18 00:00:00,0.653361737728118
2004-07-19 00:00:00,0.92982667684555
2004-07-20 00:00:00,0.519070982933044
2004-07-21 00:00:00,3.14333295822143
2004-07-22 00:00:00,4.88260746002197
2004-07-23 00:00:00,7.3837399482727
2004-07-24 00:00:00,21.6030960083007
2004-07-25 00:00:00,11.1778182983398
2004-07-26 00:00:00,11.7157955169677
2004-07-27 00:00:00,2.6114661693573
2004-07-28 00:00:00,0.865542531013488
2004-07-29 00:00:00,0.931603848934173
2004-07-30 00:00:00,0.614539742469787
2004-07-31 00:00:00,0.419784516096115
2004-08-01 00:00:00,0.806552469730377
2004-08-02 00:00:00,2.61661982536315
2004-08-03 00:00:00,1.89520132541656
2004-08-04 00:00:00,12.06649684906
2004-08-05 00:00:00,3.49448180198669
2004-08-06 00:00:00,1.27673196792602
2004-08-07 00:00:00,9.83354187011718
2004-08-08 00:00:00,6.50409984588623
2004-08-09 00:00:00,4.32167434692382
2004-08-10 00:00:00,1.84279322624206
2004-08-11 00:00:00,0.754627525806427
2004-08-12 00:00:00,18.0170021057128
2004-08-13 00:00:00,9.25525474548339
2004-08-14 00:00:00,27.7098979949951
2004-08-15 00:00:00,48.813362121582
2004-08-16 00:00:00,14.5158624649047
2004-08-17 00:00:00,6.52964210510253
2004-08-18 00:00:00,4.48678636550903
2004-08-19 00:00:00,1.82414376735687
2004-08-20 00:00:00,0.967567980289459
2004-08-21 00:00:00,1.23717427253723
2004-08-22 00:00:00,2.01851630210876
2004-08-23 00:00:00,0.99011605978012
2004-08-24 00:00:00,58.4838562011718
2004-08-25 00:00:00,67.9900741577148
2004-08-26 00:00:00,22.9914073944091
2004-08-27 00:00:00,4.30072736740112
2004-08-28 00:00:00,1.56560409069061
2004-08-29 00:00:00,0.672158062458038
2004-08-30 00:00:00,0.452439695596694
2004-08-31 00:00:00,4.65667152404785
2004-09-01 00:00:00,13.5210132598876
2004-09-02 00:00:00,3.0469422340393
2004-09-03 00:00:00,1.42678725719451
2004-09-04 00:00:00,3.52685737609863
2004-09-05 00:00:00,1.70028221607208
2004-09-06 00:00:00,1.79385876655578
2004-09-07 00:00:00,0.847877085208892
2004-09-08 00:00:00,0.536572217941284
2004-09-09 00:00:00,0.585034668445587
2004-09-10 00:00:00,0.464998543262481
2004-09-11 00:00:00,0.468836218118667
2004-09-12 00:00:00,2.17610430717468
2004-09-13 00:00:00,8.96319961547851
2004-09-14 00:00:00,4.00103616714477
2004-09-15 00:00:00,1.80979371070861
2004-09-16 00:00:00,4.87066745758056
2004-09-17 00:00:00,1.93308436870574
2004-09-18 00:00:00,0.815090358257293
2004-09-19 00:00:00,0.518034577369689
2004-09-20 00:00:00,0.486457139253616
2004-09-21 00:00:00,0.43146726489067
2004-09-22 00:00:00,0.414834797382354
2004-09-23 00:00:00,0.43098497390747
2004-09-24 00:00:00,0.426996737718582
2004-09-25 00:00:00,2.78632307052612
2004-09-26 00:00:00,1.62567508220672
2004-09-27 00:00:00,0.722258567810058
2004-09-28 00:00:00,2.06205582618713
2004-09-29 00:00:00,1.31219768524169
2004-09-30 00:00:00,2.04760408401489
2004-10-01 00:00:00,10.0894536972045
2004-10-02 00:00:00,2.60404419898986
2004-10-03 00:00:00,0.879197776317596
2004-10-04 00:00:00,0.565301060676574
2004-10-05 00:00:00,0.505872845649719
2004-10-06 00:00:00,0.659905970096588
2004-10-07 00:00:00,0.953320443630218
2004-10-08 00:00:00,4.03704261779785
2004-10-09 00:00:00,2.20413041114807
2004-10-10 00:00:00,0.972861528396606
2004-10-11 00:00:00,0.669985175132751
2004-10-12 00:00:00,0.497660517692565
2004-10-13 00:00:00,0.448732525110244
2004-10-14 00:00:00,0.435176938772201
2004-10-15 00:00:00,0.429824322462081
2004-10-16 00:00:00,0.42652690410614
2004-10-17 00:00:00,0.423786014318466
2004-10-18 00:00:00,0.421200364828109
2004-10-19 00:00:00,0.418664097785949
2004-10-20 00:00:00,0.416151314973831
2004-10-21 00:00:00,0.41367620229721
2004-10-22 00:00:00,0.411200702190399
2004-10-23 00:00:00,0.40873584151268
2004-10-24 00:00:00,0.406284660100936
2004-10-25 00:00:00,0.403848737478256
2004-10-26 00:00:00,0.401426702737808
2004-10-27 00:00:00,0.39906907081604
2004-10-28 00:00:00,1.35343587398529
2004-10-29 00:00:00,0.611573159694671
2004-10-30 00:00:00,0.445894032716751
2004-10-31 00:00:00,0.410418987274169
2004-11-01 00:00:00,0.401029974222183
2004-11-02 00:00:00,0.397520631551742
2004-11-03 00:00:00,0.394942641258239
2004-11-04 00:00:00,0.393745005130767
2004-11-05 00:00:00,0.817326843738555
2004-11-06 00:00:00,0.490791887044906
2004-11-07 00:00:00,0.413242876529693
2004-11-08 00:00:00,0.396794527769088
2004-11-09 00:00:00,0.391402393579483
2004-11-10 00:00:00,0.388284504413604
2004-11-11 00:00:00,0.3897046148777
2004-11-12 00:00:00,0.386927217245101
2004-11-13 00:00:00,0.384369015693664
2004-11-14 00:00:00,0.382020086050033
2004-11-15 00:00:00,0.379724025726318
2004-11-16 00:00:00,0.377447128295898
2004-11-17 00:00:00,0.375185012817382
2004-11-18 00:00:00,0.372935682535171
2004-11-19 00:00:00,0.374345421791076
2004-11-20 00:00:00,2.0483648777008
2004-11-21 00:00:00,1.39580202102661
2004-11-22 00:00:00,0.650651156902313
2004-11-23 00:00:00,0.431444108486175
2004-11-24 00:00:00,0.387767165899276
2004-11-25 00:00:00,0.377636820077896
2004-11-26 00:00:00,0.373733341693878
2004-11-27 00:00:00,0.371082961559295
2004-11-28 00:00:00,0.36875119805336
2004-11-29 00:00:00,48.7109146118164
2004-11-30 00:00:00,10.4926767349243
2004-12-01 00:00:00,2.37059879302978
2004-12-02 00:00:00,27.7803554534912
2004-12-03 00:00:00,5.08350563049316
2004-12-04 00:00:00,1.65051996707916
2004-12-05 00:00:00,1.22613584995269
2004-12-06 00:00:00,0.910878777503967
2004-12-07 00:00:00,0.557363927364349
2004-12-08 00:00:00,0.431451618671417
2004-12-09 00:00:00,0.397709935903549
2004-12-10 00:00:00,0.388009071350097
2004-12-11 00:00:00,0.383806228637695
2004-12-12 00:00:00,0.380994468927383
2004-12-13 00:00:00,0.37857311964035
2004-12-14 00:00:00,0.376267045736312
2004-12-15 00:00:00,0.374001860618591
2004-12-16 00:00:00,0.371756643056869
2004-12-17 00:00:00,0.369526863098144
2004-12-18 00:00:00,0.367310941219329
2004-12-19 00:00:00,0.365108430385589
2004-12-20 00:00:00,0.362919241189956
2004-12-21 00:00:00,0.360742807388305
2004-12-22 00:00:00,0.358579963445663
2004-12-23 00:00:00,0.356430113315582
2004-12-24 00:00:00,0.354292958974838
2004-12-25 00:00:00,0.352168589830398
2004-12-26 00:00:00,0.350056797266006
2004-12-27 00:00:00,0.347957491874694
2004-12-28 00:00:00,0.345871239900589
2004-12-29 00:00:00,0.343797504901886
2004-12-30 00:00:00,0.34173583984375
2004-12-31 00:00:00,0.339686721563339
2005-01-01 00:00:00,0.337650060653686
2005-01-02 00:00:00,0.335625261068344
2005-01-03 00:00:00,0.333612918853759
2005-01-04 00:00:00,0.331612825393676
2005-01-05 00:00:00,0.329623997211456
2005-01-06 00:00:00,0.327647924423217
2005-01-07 00:00:00,0.325683027505874
2005-01-08 00:00:00,0.323730796575546
2005-01-09 00:00:00,0.321789324283599
2005-01-10 00:00:00,0.319860160350799
2005-01-11 00:00:00,0.317942380905151
2005-01-12 00:00:00,0.316036075353622
2005-01-13 00:00:00,0.314140409231185
2005-01-14 00:00:00,0.312257230281829
2005-01-15 00:00:00,0.310385018587112
2005-01-16 00:00:00,0.308524012565612
2005-01-17 00:00:00,0.306674122810363
2005-01-18 00:00:00,0.304835021495819
2005-01-19 00:00:00,0.303007543087005
2005-01-20 00:00:00,0.301191598176956
2005-01-21 00:00:00,0.29938581585884
2005-01-22 00:00:00,0.297590851783752
2005-01-23 00:00:00,0.295806586742401
2005-01-24 00:00:00,0.294033020734787
2005-01-25 00:00:00,0.292270094156265
2005-01-26 00:00:00,0.290517657995224
2005-01-27 00:00:00,0.288775771856308
2005-01-28 00:00:00,0.287044405937194
2005-01-29 00:00:00,0.285323023796081
2005-01-30 00:00:00,0.28361228108406
2005-01-31 00:00:00,0.281912326812744
2005-02-01 00:00:00,0.280221909284591
2005-02-02 00:00:00,0.278541445732116
2005-02-03 00:00:00,0.276871591806411
2005-02-04 00:00:00,0.275211513042449
2005-02-05 00:00:00,0.273561269044876
2005-02-06 00:00:00,0.271921396255493
2005-02-07 00:00:00,0.27029076218605
2005-02-08 00:00:00,0.268670320510864
2005-02-09 00:00:00,0.267078816890716
2005-02-10 00:00:00,0.265484869480133
2005-02-11 00:00:00,0.263895750045776
2005-02-12 00:00:00,0.262314558029174
2005-02-13 00:00:00,0.260742366313934
2005-02-14 00:00:00,0.259179145097732
2005-02-15 00:00:00,0.257625222206115
2005-02-16 00:00:00,0.256080567836761
2005-02-17 00:00:00,0.254545271396636
2005-02-18 00:00:00,0.25301906466484
2005-02-19 00:00:00,0.251502245664596
2005-02-20 00:00:00,0.249994307756423
2005-02-21 00:00:00,0.248495399951934
2005-02-22 00:00:00,0.247005522251129
2005-02-23 00:00:00,0.245524495840072
2005-02-24 00:00:00,0.244052425026893
2005-02-25 00:00:00,0.24258929491043
2005-02-26 00:00:00,0.24113480746746
2005-02-27 00:00:00,0.239689201116561
2005-02-28 00:00:00,0.238252133131027
2005-03-01 00:00:00,0.236823618412017
2005-03-02 00:00:00,0.2354037463665
2005-03-03 00:00:00,0.233992412686347
2005-03-04 00:00:00,0.232614383101463
2005-03-05 00:00:00,0.231232240796089
2005-03-06 00:00:00,0.229850426316261
2005-03-07 00:00:00,0.228474363684654
2005-03-08 00:00:00,0.22710508108139
2005-03-09 00:00:00,0.225743889808654
2005-03-10 00:00:00,0.22439044713974
2005-03-11 00:00:00,0.223045423626899
2005-03-12 00:00:00,0.221708074212074
2005-03-13 00:00:00,0.220378696918487
2005-03-14 00:00:00,0.219057813286781
2005-03-15 00:00:00,0.217744305729866
2005-03-16 00:00:00,0.216438740491867
2005-03-17 00:00:00,0.215141385793685
2005-03-18 00:00:00,0.214615121483802
2005-03-19 00:00:00,0.21355678141117
2005-03-20 00:00:00,0.212335392832756
2005-03-21 00:00:00,0.211080387234687
2005-03-22 00:00:00,0.209821105003356
2005-03-23 00:00:00,0.208565175533294
2005-03-24 00:00:00,0.207315310835838
2005-03-25 00:00:00,0.206072628498077
2005-03-26 00:00:00,0.204837366938591
2005-03-27 00:00:00,0.203609377145767
2005-03-28 00:00:00,0.202389493584632
2005-03-29 00:00:00,0.201176360249519
